Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
278,Battlesmith,Vigor Flask,Sunken,8,0,30,1,767
279,Hexblade,Lava Cake,Sunken,8,1,15,1,360
280,Stargazer,Hedge Seed,Sunken,8,1,10,1,360
281,Artillery,Accelerator,Sunken,8,2,40,1,827
282,Ranger,Accelerator,Sunken,8,1,5,1,499
283,Hexblade,Lava Cake,Sunken,8,2,16,1,503
284,Stargazer,Hedge Seed,Sunken,8,0,3,1,307
285,Battlesmith,Vigor Flask,Sunken,8,1,2,1,498
286,Cloudbreaker,Bandage,Sunken,8,3,47,1,923
287,Hexblade,Lava Cake,Sunken,8,0,24,1,330
288,Stargazer,Smoke Screen,Sunken,8,1,67,1,1177
289,Artillery,Accelerator,Sunken,8,0,23,1,507
290,Hexblade,Lava Cake,Sunken,8,1,22,1,386
291,Battlesmith,Vigor Flask,Sunken,8,0,1,1,248
292,Artillery,Accelerator,Sunken,8,1,18,1,370
293,Hexblade,Lava Cake,Sunken,8,0,8,1,340
294,Griefer,Bandage,Sunken,8,2,3,1,498
295,Battlesmith,Vigor Flask,Sunken,8,1,6,1,522
296,Artillery,Accelerator,Sunken,8,0,42,1,319
297,Stargazer,Smoke Screen,Sunken,8,3,34,1,396
298,Hexblade,Lava Cake,Sunken,8,2,58,1,619
299,Dancer,Smoke Screen,Sunken,8,0,17,1,248
300,Artillery,Accelerator,Sunken,8,0,13,1,426
301,Battlesmith,Vigor Flask,Sunken,8,1,10,1,180
302,Stargazer,Smoke Screen,Sunken,8,2,11,1,942
303,Skirmisher,Lava Cake,Sunken,8,2,34,1,451
304,Battlesmith,Vigor Flask,Sunken,8,0,11,1,267
305,Hexblade,Lava Cake,Sunken,8,0,12,1,497
306,Artillery,Accelerator,Sunken,8,2,33,1,805
307,Battlesmith,Vigor Flask,Sunken,8,0,11,1,300
308,Champion,Accelerator,Sunken,8,2,18,1,408
309,Hexblade,Lava Cake,Sunken,8,2,5,1,249
310,Battlesmith,Vigor Flask,Sunken,8,0,14,1,211
311,Stargazer,Smoke Screen,Sunken,8,1,61,1,346
312,Champion,Risk-It Biscuit,Sunken,8,3,35,1,891
313,Hexblade,Lava Cake,Sunken,8,0,2,1,269
314,Battlesmith,Vigor Flask,Sunken,8,0,7,1,376
315,Artillery,Accelerator,Sunken,8,1,26,1,434
316,Stargazer,Smoke Screen,Sunken,8,1,10,1,419
317,Hexblade,Lava Cake,Sunken,8,2,19,1,741
318,Battlesmith,Vigor Flask,Sunken,8,0,8,1,274
319,Artillery,Accelerator,Sunken,8,0,44,1,607
320,Stargazer,Smoke Screen,Sunken,8,0,0,1,322
321,Battlesmith,Vigor Flask,Sunken,8,0,34,1,526
322,Spectre,Flame Trap,Sunken,8,4,25,1,474
323,Hexblade,Lava Cake,Sunken,8,0,9,0,0
324,Griefer,Lava Cake,Sunken,8,0,14,0,0
325,Artillery,Accelerator,Sunken,8,1,0,0,0
326,Spectre,Flame Trap,Sunken,8,0,0,0,0
327,Battlesmith,Vigor Flask,Sunken,8,0,0,0,0
328,Artillery,Accelerator,Bogpit,9,0,4,1,511
329,Alchemist,Nox Bomb,Bogpit,9,1,16,1,1964
330,Griefer,Lava Cake,Bogpit,9,1,7,1,737
331,Battlesmith,Vigor Flask,Bogpit,9,1,40,1,3199
332,Vampire,Smoke Screen,Bogpit,9,0,3,1,386
333,Artillery,Accelerator,Bogpit,9,1,4,1,555
334,Vampire,Smoke Screen,Bogpit,9,1,10,1,833
335,Griefer,Lava Cake,Bogpit,9,0,9,1,462
336,Artillery,Accelerator,Bogpit,9,1,22,1,1328
337,Griefer,Lava Cake,Bogpit,9,1,6,1,323
338,Vampire,Smoke Screen,Bogpit,9,1,12,1,535
339,Griefer,Lava Cake,Bogpit,9,0,8,1,772
340,Chronomancer,Echo Bolt,Bogpit,9,2,27,1,1313
341,Vampire,Smoke Screen,Bogpit,9,2,22,1,1017
342,Alchemist,Nox Bomb,Bogpit,9,1,45,1,1658
343,Griefer,Lava Cake,Bogpit,9,3,40,1,2009
344,Battlesmith,Vigor Flask,Bogpit,9,0,4,1,717
345,Vampire,Hedge Seed,Bogpit,9,2,63,1,1566
346,Vampire,Smoke Screen,Bogpit,9,1,6,1,642
347,Vampire,Smoke Screen,Bogpit,9,2,90,0,0
348,Battlesmith,Vigor Flask,Bogpit,9,0,2,1,417
349,Alchemist,Nox Bomb,Bogpit,9,0,4,1,355
350,Alchemist,Nox Bomb,Bogpit,9,0,2,1,515
351,Cloudbreaker,Risk-It Biscuit,Bogpit,9,1,48,1,632
352,Battlesmith,Vigor Flask,Bogpit,9,1,8,0,0
353,Griefer,Lava Cake,Bogpit,9,0,2,0,0
354,Alchemist,Nox Bomb,Bogpit,9,0,8,0,0
355,Alchemist,Nox Bomb,Bogpit,9,0,0,0,0
356,Vampire,Spring Plume,Sunken,10,4,32,1,2500
357,Griefer,Lava Cake,Sunken,10,1,19,1,2495
358,Cloudbreaker,Accelerator,Sunken,10,0,2,1,703
359,Frost Knight,Flame Trap,Sunken,10,0,8,1,862
360,Cloudbreaker,Accelerator,Sunken,10,3,32,1,2345
361,Frost Knight,Flame Trap,Sunken,10,0,0,1,590
362,Artillery,Vigor Flask,Sunken,10,0,0,1,433
363,Frost Knight,Flame Trap,Sunken,10,0,2,1,363
364,Artillery,Vigor Flask,Sunken,10,0,4,1,715
365,Frost Knight,Flame Trap,Sunken,10,0,4,1,385
366,Titan,Spring Plume,Sunken,10,3,31,1,1777
367,Griefer,Lava Cake,Sunken,10,1,3,1,598
368,Frost Knight,Flame Trap,Sunken,10,1,6,1,519
369,Griefer,Lava Cake,Sunken,10,0,11,1,681
370,Artillery,Vigor Flask,Sunken,10,1,15,1,451
371,Cloudbreaker,Accelerator,Sunken,10,0,2,1,285
372,Frost Knight,Flame Trap,Sunken,10,2,15,1,934
373,Artillery,Vigor Flask,Sunken,10,0,0,1,678
374,Cloudbreaker,Accelerator,Sunken,10,1,10,1,891
375,Griefer,Lava Cake,Sunken,10,2,14,1,1241
376,Ranger,Accelerator,Sunken,10,1,8,1,852
377,Artillery,Vigor Flask,Sunken,10,0,2,1,421
378,Frost Knight,Flame Trap,Sunken,10,1,6,1,724
379,Cloudbreaker,Accelerator,Sunken,10,1,17,1,719
380,Artillery,Vigor Flask,Sunken,10,1,12,1,514
381,Evincer,Vigor Flask,Sunken,10,3,25,1,1274
382,Frost Knight,Flame Trap,Sunken,10,0,24,1,839
383,Griefer,Lava Cake,Sunken,10,0,7,1,546
384,Artillery,Vigor Flask,Sunken,10,1,9,1,691
385,Cloudbreaker,Accelerator,Sunken,10,0,0,1,465
386,Griefer,Lava Cake,Sunken,10,3,63,1,3296
387,Frost Knight,Flame Trap,Sunken,10,1,7,1,361
388,Artillery,Vigor Flask,Sunken,10,1,6,1,775
389,Evincer,Accelerator,Sunken,10,2,5,1,701
390,Frost Knight,Flame Trap,Sunken,10,0,8,1,267
391,Battlesmith,Accelerator,Sunken,10,0,6,1,561
392,Frost Knight,Flame Trap,Sunken,10,2,20,1,695
393,Artillery,Vigor Flask,Sunken,10,0,2,1,765
394,Alchemist,Lava Cake,Sunken,10,4,81,1,2917
395,Frost Knight,Flame Trap,Sunken,10,0,4,1,941
396,Stargazer,Accelerator,Sunken,10,0,2,1,651
397,Stargazer,Accelerator,Sunken,10,0,0,1,500
398,Dancer,Vigor Flask,Sunken,10,2,7,1,572
399,Frost Knight,Flame Trap,Sunken,10,1,25,1,508
400,Griefer,Lava Cake,Sunken,10,1,10,1,1357
401,Frost Knight,Flame Trap,Sunken,10,1,50,1,1663
402,Dancer,Vigor Flask,Sunken,10,0,0,1,406
403,Dancer,Vigor Flask,Sunken,10,1,19,1,762
404,Titan,Vigor Flask,Sunken,10,3,63,0,0
405,Griefer,Lava Cake,Sunken,10,2,7,1,650
406,Dancer,Vigor Flask,Sunken,10,0,0,1,282
407,Dancer,Vigor Flask,Sunken,10,0,4,1,240
408,Frost Knight,Flame Trap,Sunken,10,0,4,0,0
409,Dancer,Vigor Flask,Sunken,10,0,0,0,0
