Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
154,Frost Knight,Bandage,Crystal,5,1,16,1,1008
155,Titan,Risk-It Biscuit,Crystal,5,0,0,1,385
156,Battlesmith,Accelerator,Crystal,5,0,11,1,785
157,Titan,Risk-It Biscuit,Crystal,5,1,21,1,841
158,Hexblade,Bandage,Crystal,5,1,33,1,1264
159,Battlesmith,Accelerator,Crystal,5,0,25,1,393
160,Titan,Risk-It Biscuit,Crystal,5,2,15,1,465
161,Battlesmith,Accelerator,Crystal,5,0,26,1,551
162,Titan,Risk-It Biscuit,Crystal,5,1,3,1,534
163,Titan,Risk-It Biscuit,Crystal,5,2,57,1,1324
164,Battlesmith,Accelerator,Crystal,5,0,6,1,488
165,Titan,Risk-It Biscuit,Crystal,5,0,3,1,601
166,Hexblade,Bandage,Crystal,5,8,76,1,2271
167,Battlesmith,Accelerator,Crystal,5,1,22,1,541
168,Titan,Risk-It Biscuit,Crystal,5,0,20,1,391
169,Titan,Risk-It Biscuit,Crystal,5,0,18,1,283
170,Battlesmith,Accelerator,Crystal,5,0,0,1,246
171,Titan,Risk-It Biscuit,Crystal,5,0,25,1,985
172,Titan,Risk-It Biscuit,Crystal,5,0,8,1,320
173,Battlesmith,Accelerator,Crystal,5,0,12,1,466
174,Titan,Risk-It Biscuit,Crystal,5,3,29,1,707
175,Battlesmith,Accelerator,Crystal,5,0,2,1,329
176,Titan,Risk-It Biscuit,Crystal,5,1,30,1,546
177,Battlesmith,Accelerator,Crystal,5,0,54,1,1019
178,Titan,Risk-It Biscuit,Crystal,5,1,11,1,395
179,Hexblade,Bandage,Crystal,5,1,34,1,1726
180,Titan,Risk-It Biscuit,Crystal,5,1,55,1,1222
181,Titan,Risk-It Biscuit,Crystal,5,1,44,1,618
182,Battlesmith,Accelerator,Crystal,5,0,12,0,0
183,Titan,Risk-It Biscuit,Crystal,5,1,14,1,591
184,Titan,Risk-It Biscuit,Crystal,5,2,60,0,0
185,Titan,Risk-It Biscuit,Crystal,5,0,10,0,0
186,Hexblade,Bandage,Crystal,5,0,0,0,0
187,Titan,Hedge Seed,Scald,6,0,18,1,1270
188,Titan,Flame Trap,Scald,6,0,4,1,575
189,Evincer,Risk-It Biscuit,Scald,6,1,10,1,787
190,Titan,Risk-It Biscuit,Scald,6,0,36,1,1800
191,Titan,Flame Trap,Scald,6,3,40,1,1546
192,Evincer,Risk-It Biscuit,Scald,6,1,16,1,878
193,Spectre,Risk-It Biscuit,Scald,6,2,27,1,1810
194,Titan,Risk-It Biscuit,Scald,6,0,15,1,691
195,Titan,Risk-It Biscuit,Scald,6,0,16,1,837
196,Titan,Flame Trap,Scald,6,2,47,1,2169
197,Titan,Risk-It Biscuit,Scald,6,3,90,0,0
198,Titan,Risk-It Biscuit,Scald,6,1,33,1,1190
199,Chronomancer,Spring Plume,Scald,6,0,4,1,672
200,Artillery,Vigor Flask,Scald,6,0,12,0,0
201,Titan,Risk-It Biscuit,Scald,6,1,6,1,450
202,Titan,Flame Trap,Scald,6,0,42,1,694
203,Titan,Risk-It Biscuit,Scald,6,0,4,0,0
204,Titan,Flame Trap,Scald,6,0,14,0,0
205,Evincer,Echo Bolt,Grimspire,7,0,6,1,778
206,Frost Knight,Nox Bomb,Grimspire,7,4,50,1,3046
207,Skirmisher,Spring Plume,Grimspire,7,2,18,1,1575
208,Titan,Risk-It Biscuit,Grimspire,7,0,2,1,378
209,Titan,Risk-It Biscuit,Grimspire,7,1,55,1,2539
210,Evincer,Echo Bolt,Grimspire,7,0,2,1,392
211,Evincer,Echo Bolt,Grimspire,7,0,6,1,980
212,Skirmisher,Spring Plume,Grimspire,7,0,10,1,699
213,Evincer,Echo Bolt,Grimspire,7,2,32,1,1517
214,Skirmisher,Spring Plume,Grimspire,7,0,0,1,342
215,Skirmisher,Spring Plume,Grimspire,7,1,71,1,2437
216,Stargazer,Smoke Screen,Grimspire,7,3,72,0,0
217,Titan,Risk-It Biscuit,Grimspire,7,1,27,1,999
218,Evincer,Echo Bolt,Grimspire,7,0,2,1,498
219,Titan,Risk-It Biscuit,Grimspire,7,0,12,1,892
220,Evincer,Echo Bolt,Grimspire,7,1,13,0,0
221,Titan,Risk-It Biscuit,Grimspire,7,0,6,1,187
222,Skirmisher,Spring Plume,Grimspire,7,0,0,0,0
223,Griefer,Accelerator,Crystal,8,0,2,1,300
224,Evincer,Echo Bolt,Crystal,8,1,0,1,266
225,Titan,Risk-It Biscuit,Crystal,8,1,14,1,1020
226,Dancer,Vigor Flask,Crystal,8,0,8,1,436
227,Alchemist,Spring Plume,Crystal,8,4,48,1,3356
228,Evincer,Echo Bolt,Crystal,8,1,0,1,667
229,Dancer,Vigor Flask,Crystal,8,0,9,1,1106
230,Titan,Risk-It Biscuit,Crystal,8,0,2,1,210
231,Evincer,Echo Bolt,Crystal,8,3,27,1,2194
232,Titan,Risk-It Biscuit,Crystal,8,1,11,1,788
233,Dancer,Vigor Flask,Crystal,8,0,4,1,343
234,Dancer,Vigor Flask,Crystal,8,0,6,1,327
235,Titan,Risk-It Biscuit,Crystal,8,1,6,1,696
236,Dancer,Vigor Flask,Crystal,8,0,0,1,206
237,Dancer,Vigor Flask,Crystal,8,3,59,1,1220
238,Titan,Risk-It Biscuit,Crystal,8,1,6,1,539
239,Evincer,Echo Bolt,Crystal,8,0,0,1,336
240,Hexblade,Echo Bolt,Crystal,8,0,22,1,627
241,Evincer,Echo Bolt,Crystal,8,4,92,0,0
242,Battlesmith,Risk-It Biscuit,Crystal,8,1,6,1,247
243,Dancer,Vigor Flask,Crystal,8,2,39,1,1316
244,Ranger,Flame Trap,Crystal,8,1,27,1,1421
245,Battlesmith,Risk-It Biscuit,Crystal,8,0,1,1,551
246,Battlesmith,Risk-It Biscuit,Crystal,8,0,0,1,223
247,Battlesmith,Risk-It Biscuit,Crystal,8,1,8,1,406
248,Dancer,Vigor Flask,Crystal,8,0,0,1,281
249,Dancer,Vigor Flask,Crystal,8,0,4,0,0
250,Champion,Hedge Seed,Crystal,8,0,0,0,0
251,Battlesmith,Risk-It Biscuit,Crystal,8,0,0,0,0
252,Alchemist,Spring Plume,Dustworks,9,1,14,1,1194
253,Evincer,Echo Bolt,Dustworks,9,0,12,1,584
254,Chronomancer,Echo Bolt,Dustworks,9,2,45,1,2331
255,Battlesmith,Echo Bolt,Dustworks,9,1,24,1,1059
256,Evincer,Echo Bolt,Dustworks,9,1,4,1,579
257,Dancer,Flame Trap,Dustworks,9,1,28,1,1125
258,Evincer,Echo Bolt,Dustworks,9,1,6,1,448
259,Battlesmith,Echo Bolt,Dustworks,9,1,6,1,397
260,Evincer,Echo Bolt,Dustworks,9,0,2,1,223
261,Evincer,Echo Bolt,Dustworks,9,0,0,1,482
262,Battlesmith,Echo Bolt,Dustworks,9,2,61,1,3063
263,Stargazer,Spring Plume,Dustworks,9,3,106,1,4626
264,Evincer,Echo Bolt,Dustworks,9,1,15,1,1164
265,Chronomancer,Echo Bolt,Dustworks,9,0,3,1,338
266,Chronomancer,Echo Bolt,Dustworks,9,2,71,1,3050
267,Evincer,Echo Bolt,Dustworks,9,0,12,1,1376
268,Battlesmith,Echo Bolt,Dustworks,9,1,13,1,421
269,Evincer,Echo Bolt,Dustworks,9,0,2,1,386
270,Evincer,Echo Bolt,Dustworks,9,1,71,1,1536
271,Battlesmith,Echo Bolt,Dustworks,9,3,43,1,1457
272,Chronomancer,Echo Bolt,Dustworks,9,0,7,1,418
273,Chronomancer,Echo Bolt,Dustworks,9,0,5,1,633
274,Frost Knight,Bandage,Dustworks,9,1,55,0,0
275,Chronomancer,Echo Bolt,Dustworks,9,0,48,0,0
276,Evincer,Echo Bolt,Dustworks,9,0,2,0,0
277,Battlesmith,Echo Bolt,Dustworks,9,0,1,0,0
278,Evincer,Echo Bolt,Fissure,10,0,20,1,1140
279,Battlesmith,Echo Bolt,Fissure,10,0,14,1,1112
280,Spectre,Vigor Flask,Fissure,10,3,99,0,0
281,Battlesmith,Bandage,Fissure,10,1,23,1,1578
282,Evincer,Echo Bolt,Fissure,10,3,56,1,2120
283,Battlesmith,Echo Bolt,Fissure,10,0,7,1,515
284,Griefer,Smoke Screen,Fissure,10,0,8,1,490
285,Battlesmith,Echo Bolt,Fissure,10,1,10,1,432
286,Cloudbreaker,Nox Bomb,Fissure,10,2,40,1,1222
287,Battlesmith,Echo Bolt,Fissure,10,0,2,1,233
288,Battlesmith,Echo Bolt,Fissure,10,0,4,1,585
289,Evincer,Echo Bolt,Fissure,10,1,9,1,414
290,Evincer,Echo Bolt,Fissure,10,0,0,0,0
291,Titan,Flame Trap,Fissure,10,0,2,0,0
292,Evincer,Echo Bolt,Fissure,10,0,0,0,0
293,Evincer,Echo Bolt,Golden,11,0,2,1,470
294,Champion,Smoke Screen,Golden,11,2,48,1,1882
295,Evincer,Echo Bolt,Golden,11,0,8,1,803
296,Stargazer,Smoke Screen,Golden,11,1,20,1,1612
297,Evincer,Echo Bolt,Golden,11,1,14,1,1018
298,Evincer,Echo Bolt,Golden,11,0,2,1,350
299,Evincer,Echo Bolt,Golden,11,1,21,1,690
300,Evincer,Echo Bolt,Golden,11,3,84,1,2698
301,Champion,Bandage,Golden,11,1,19,1,434
302,Stargazer,Smoke Screen,Golden,11,1,65,1,1948
303,Evincer,Echo Bolt,Golden,11,0,12,1,997
304,Artillery,Flame Trap,Golden,11,0,3,1,827
305,Evincer,Echo Bolt,Golden,11,0,8,1,500
306,Artillery,Flame Trap,Golden,11,3,60,1,2539
307,Evincer,Echo Bolt,Golden,11,2,84,1,1644
308,Stargazer,Smoke Screen,Golden,11,0,19,1,546
309,Evincer,Echo Bolt,Golden,11,1,2,1,265
310,Stargazer,Smoke Screen,Golden,11,1,10,1,1043
311,Evincer,Echo Bolt,Golden,11,0,75,1,1685
312,Evincer,Echo Bolt,Golden,11,1,30,1,683
313,Stargazer,Smoke Screen,Golden,11,0,12,1,348
314,Vampire,Spring Plume,Golden,11,3,63,0,0
315,Stargazer,Smoke Screen,Golden,11,0,4,0,0
316,Evincer,Echo Bolt,Golden,11,0,5,0,0
317,Evincer,Echo Bolt,Golden,11,0,0,0,0
318,Evincer,Echo Bolt,Bogpit,12,0,12,1,912
319,Evincer,Echo Bolt,Bogpit,12,0,18,1,1198
320,Spectre,Risk-It Biscuit,Bogpit,12,5,100,0,0
321,Cloudbreaker,Risk-It Biscuit,Bogpit,12,0,2,1,266
322,Cloudbreaker,Risk-It Biscuit,Bogpit,12,1,7,1,428
323,Evincer,Echo Bolt,Bogpit,12,1,14,1,976
324,Chronomancer,Vigor Flask,Bogpit,12,0,4,1,671
325,Evincer,Echo Bolt,Bogpit,12,0,2,1,620
326,Cloudbreaker,Risk-It Biscuit,Bogpit,12,4,36,1,2506
327,Evincer,Echo Bolt,Bogpit,12,0,20,1,1987
328,Chronomancer,Vigor Flask,Bogpit,12,0,4,1,703
329,Evincer,Echo Bolt,Bogpit,12,1,24,0,0
330,Chronomancer,Vigor Flask,Bogpit,12,0,2,1,286
331,Chronomancer,Vigor Flask,Bogpit,12,0,2,1,796
332,Cloudbreaker,Risk-It Biscuit,Bogpit,12,0,0,0,0
333,Evincer,Echo Bolt,Grimspire,13,0,21,1,1325
334,Chronomancer,Bandage,Grimspire,13,2,48,1,2947
335,Chronomancer,Vigor Flask,Grimspire,13,0,0,1,556
336,Evincer,Echo Bolt,Grimspire,13,5,26,1,1819
337,Chronomancer,Vigor Flask,Grimspire,13,0,2,1,319
338,Artillery,Hedge Seed,Grimspire,13,0,16,1,866
339,Chronomancer,Vigor Flask,Grimspire,13,0,6,1,913
340,Evincer,Echo Bolt,Grimspire,13,0,14,1,794
341,Artillery,Hedge Seed,Grimspire,13,0,22,1,1554
342,Chronomancer,Vigor Flask,Grimspire,13,0,4,1,491
343,Evincer,Echo Bolt,Grimspire,13,5,86,1,2919
344,Evincer,Echo Bolt,Grimspire,13,1,21,1,919
345,Hexblade,Vigor Flask,Grimspire,13,1,18,1,1374
346,Alchemist,Risk-It Biscuit,Grimspire,13,0,35,1,704
347,Evincer,Echo Bolt,Grimspire,13,1,4,1,561
348,Artillery,Hedge Seed,Grimspire,13,0,2,1,364
349,Artillery,Hedge Seed,Grimspire,13,0,2,1,240
350,Champion,Bandage,Grimspire,13,1,11,1,945
351,Evincer,Echo Bolt,Grimspire,13,1,10,1,659
352,Griefer,Lava Cake,Grimspire,13,3,55,1,1542
353,Hexblade,Vigor Flask,Grimspire,13,0,25,1,969
354,Evincer,Echo Bolt,Grimspire,13,0,10,1,540
355,Skirmisher,Spring Plume,Grimspire,13,1,25,1,541
356,Evincer,Echo Bolt,Grimspire,13,0,11,1,459
357,Evincer,Echo Bolt,Grimspire,13,3,50,1,633
358,Hexblade,Vigor Flask,Grimspire,13,0,8,1,642
359,Stargazer,Accelerator,Grimspire,13,0,22,0,0
360,Evincer,Echo Bolt,Grimspire,13,4,75,0,0
361,Evincer,Echo Bolt,Grimspire,13,0,24,1,640
362,Griefer,Lava Cake,Grimspire,13,1,37,1,965
363,Hexblade,Vigor Flask,Grimspire,13,0,3,1,477
364,Evincer,Echo Bolt,Grimspire,13,1,25,1,459
365,Hexblade,Vigor Flask,Grimspire,13,0,6,0,0
366,Griefer,Lava Cake,Grimspire,13,0,0,0,0
367,Evincer,Echo Bolt,Polaris,14,2,9,1,1439
368,Hexblade,Vigor Flask,Polaris,14,0,3,1,761
369,Evincer,Echo Bolt,Polaris,14,1,4,1,660
370,Evincer,Vigor Flask,Polaris,14,0,8,1,449
371,Dancer,Echo Bolt,Polaris,14,0,8,1,643
372,Evincer,Vigor Flask,Polaris,14,2,8,1,794
373,Skirmisher,Vigor Flask,Polaris,14,0,0,1,205
374,Hexblade,Vigor Flask,Polaris,14,0,0,1,510
375,Dancer,Echo Bolt,Polaris,14,4,22,1,941
376,Dancer,Echo Bolt,Polaris,14,1,2,1,613
377,Hexblade,Vigor Flask,Polaris,14,0,0,1,193
378,Evincer,Echo Bolt,Polaris,14,1,3,1,239
379,Evincer,Vigor Flask,Polaris,14,0,2,1,268
380,Hexblade,Vigor Flask,Polaris,14,1,6,1,460
381,Dancer,Echo Bolt,Polaris,14,2,6,1,329
382,Evincer,Echo Bolt,Polaris,14,0,5,1,354
383,Evincer,Vigor Flask,Polaris,14,3,37,1,1652
384,Alchemist,Smoke Screen,Polaris,14,6,50,1,2865
385,Dancer,Echo Bolt,Polaris,14,1,7,1,1051
386,Evincer,Echo Bolt,Polaris,14,1,2,1,1404
387,Dancer,Vigor Flask,Polaris,14,0,0,1,319
388,Dancer,Vigor Flask,Polaris,14,0,0,1,266
389,Dancer,Echo Bolt,Polaris,14,0,0,1,163
390,Dancer,Vigor Flask,Polaris,14,0,0,1,221
391,Dancer,Echo Bolt,Polaris,14,2,21,1,1193
392,Dancer,Vigor Flask,Polaris,14,0,2,1,255
393,Evincer,Vigor Flask,Polaris,14,0,4,1,684
394,Evincer,Echo Bolt,Polaris,14,1,11,1,881
395,Dancer,Vigor Flask,Polaris,14,0,0,1,388
396,Dancer,Vigor Flask,Polaris,14,0,0,1,218
397,Evincer,Vigor Flask,Polaris,14,4,13,1,944
398,Evincer,Echo Bolt,Polaris,14,0,11,1,222
399,Dancer,Vigor Flask,Polaris,14,0,15,1,375
400,Dancer,Echo Bolt,Polaris,14,2,38,1,1386
401,Evincer,Echo Bolt,Polaris,14,3,60,1,2068
402,Evincer,Vigor Flask,Polaris,14,0,7,1,692
403,Dancer,Vigor Flask,Polaris,14,0,0,1,511
404,Evincer,Vigor Flask,Polaris,14,1,10,1,724
405,Dancer,Vigor Flask,Polaris,14,0,0,1,162
406,Evincer,Echo Bolt,Polaris,14,1,25,1,1410
407,Dancer,Vigor Flask,Polaris,14,0,11,1,709
408,Dancer,Echo Bolt,Polaris,14,0,4,1,390
409,Evincer,Vigor Flask,Polaris,14,3,37,1,851
410,Dancer,Vigor Flask,Polaris,14,0,7,1,346
411,Dancer,Echo Bolt,Polaris,14,1,15,1,453
412,Evincer,Echo Bolt,Polaris,14,2,33,1,274
413,Dancer,Vigor Flask,Polaris,14,0,5,1,379
414,Evincer,Vigor Flask,Polaris,14,1,35,1,252
415,Spectre,Accelerator,Polaris,14,1,29,1,729
416,Dancer,Echo Bolt,Polaris,14,3,56,1,838
417,Evincer,Echo Bolt,Polaris,14,1,34,1,519
418,Evincer,Vigor Flask,Polaris,14,0,2,1,268
419,Dancer,Vigor Flask,Polaris,14,0,22,1,386
420,Evincer,Vigor Flask,Polaris,14,1,11,1,340
421,Evincer,Echo Bolt,Polaris,14,1,0,1,188
422,Spectre,Accelerator,Polaris,14,2,65,1,524
423,Dancer,Echo Bolt,Polaris,14,2,62,1,798
424,Dancer,Vigor Flask,Polaris,14,0,0,1,310
425,Evincer,Echo Bolt,Polaris,14,0,11,1,343
426,Evincer,Vigor Flask,Polaris,14,2,36,1,1162
427,Dancer,Vigor Flask,Polaris,14,0,0,1,446
428,Spectre,Flame Trap,Polaris,14,2,33,1,1068
429,Evincer,Echo Bolt,Polaris,14,0,29,1,565
430,Dancer,Vigor Flask,Polaris,14,2,42,1,1002
431,Dancer,Echo Bolt,Polaris,14,0,0,1,293
432,Evincer,Echo Bolt,Polaris,14,2,18,1,444
433,Evincer,Vigor Flask,Polaris,14,0,27,1,588
434,Dancer,Echo Bolt,Polaris,14,1,34,1,396
435,Artillery,Lava Cake,Polaris,14,2,7,1,430
436,Evincer,Echo Bolt,Polaris,14,1,80,1,655
437,Dancer,Echo Bolt,Polaris,14,0,9,1,425
438,Evincer,Vigor Flask,Polaris,14,1,27,1,815
439,Dancer,Vigor Flask,Polaris,14,1,5,1,790
440,Artillery,Bandage,Polaris,14,1,11,1,777
441,Dancer,Echo Bolt,Polaris,14,1,59,1,819
442,Evincer,Echo Bolt,Polaris,14,2,42,1,919
443,Evincer,Vigor Flask,Polaris,14,1,29,1,490
444,Dancer,Vigor Flask,Polaris,14,0,19,1,298
445,Evincer,Hedge Seed,Polaris,14,2,5,1,301
446,Dancer,Echo Bolt,Polaris,14,1,61,0,0
447,Dancer,Vigor Flask,Polaris,14,0,0,0,0
