Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
78,Spectre,Echo Bolt,Crystal,2,0,2,1,378
79,Chronomancer,Nox Bomb,Crystal,2,2,6,1,683
80,Skirmisher,Lava Cake,Crystal,2,0,0,1,319
81,Spectre,Echo Bolt,Crystal,2,0,51,1,3038
82,Hexblade,Echo Bolt,Crystal,2,2,27,1,2652
83,Evincer,Echo Bolt,Crystal,2,0,0,1,429
84,Chronomancer,Nox Bomb,Crystal,2,0,4,1,697
85,Evincer,Echo Bolt,Crystal,2,0,0,1,637
86,Chronomancer,Nox Bomb,Crystal,2,1,17,1,1263
87,Evincer,Echo Bolt,Crystal,2,0,0,1,289
88,Chronomancer,Echo Bolt,Crystal,2,4,51,1,2219
89,Evincer,Echo Bolt,Crystal,2,0,8,1,1363
90,Chronomancer,Nox Bomb,Crystal,2,0,0,1,265
91,Chronomancer,Nox Bomb,Crystal,2,2,14,1,475
92,Hexblade,Lava Cake,Crystal,2,2,41,1,985
93,Evincer,Echo Bolt,Crystal,2,0,6,1,378
94,Chronomancer,Nox Bomb,Crystal,2,3,41,1,898
95,Evincer,Echo Bolt,Crystal,2,0,8,1,306
96,Vampire,Bandage,Crystal,2,0,17,1,277
97,Evincer,Echo Bolt,Crystal,2,0,14,1,375
98,Hexblade,Lava Cake,Crystal,2,1,12,1,424
99,Alchemist,Spring Plume,Crystal,2,2,26,1,511
100,Chronomancer,Nox Bomb,Crystal,2,0,38,1,1211
101,Hexblade,Lava Cake,Crystal,2,1,21,1,456
102,Artillery,Hedge Seed,Crystal,2,0,0,1,311
103,Chronomancer,Vigor Flask,Crystal,2,2,19,1,474
104,Hexblade,Lava Cake,Crystal,2,3,51,1,1566
105,Griefer,Hedge Seed,Crystal,2,1,46,1,589
106,Cloudbreaker,Vigor Flask,Crystal,2,3,61,1,2865
107,Chronomancer,Nox Bomb,Crystal,2,0,4,1,389
108,Griefer,Hedge Seed,Crystal,2,0,2,1,510
109,Chronomancer,Nox Bomb,Crystal,2,0,34,1,1076
110,Griefer,Hedge Seed,Crystal,2,0,0,1,695
111,Hexblade,Lava Cake,Crystal,2,2,30,1,651
112,Chronomancer,Nox Bomb,Crystal,2,0,34,1,428
113,Hexblade,Lava Cake,Crystal,2,1,64,1,1725
114,Griefer,Hedge Seed,Crystal,2,1,70,1,1918
115,Chronomancer,Nox Bomb,Crystal,2,0,12,1,1519
116,Griefer,Flame Trap,Crystal,2,3,42,1,1182
117,Hexblade,Lava Cake,Crystal,2,1,55,0,0
118,Chronomancer,Nox Bomb,Crystal,2,0,0,0,0
119,Griefer,Hedge Seed,Crystal,2,0,2,0,0
120,Champion,Vigor Flask,Crystal,2,0,0,0,0
121,Spectre,Risk-It Biscuit,Sunken,3,0,4,1,367
122,Griefer,Echo Bolt,Sunken,3,0,4,1,240
123,Alchemist,Hedge Seed,Sunken,3,3,4,1,807
124,Griefer,Hedge Seed,Sunken,3,1,7,1,844
125,Stargazer,Vigor Flask,Sunken,3,0,0,1,249
126,Artillery,Hedge Seed,Sunken,3,2,13,1,3169
127,Evincer,Smoke Screen,Sunken,3,1,16,1,1493
128,Alchemist,Hedge Seed,Sunken,3,0,0,1,462
129,Griefer,Hedge Seed,Sunken,3,1,2,1,912
130,Alchemist,Hedge Seed,Sunken,3,3,40,1,3662
131,Griefer,Hedge Seed,Sunken,3,0,5,1,971
132,Evincer,Smoke Screen,Sunken,3,1,12,1,998
133,Griefer,Hedge Seed,Sunken,3,0,2,1,871
134,Evincer,Smoke Screen,Sunken,3,1,15,1,606
135,Frost Knight,Vigor Flask,Sunken,3,4,55,1,2063
136,Griefer,Hedge Seed,Sunken,3,0,16,1,2227
137,Evincer,Accelerator,Sunken,3,0,2,1,323
138,Evincer,Accelerator,Sunken,3,0,0,1,221
139,Evincer,Accelerator,Sunken,3,0,0,1,206
140,Alchemist,Hedge Seed,Sunken,3,2,43,1,1900
141,Evincer,Accelerator,Sunken,3,0,7,1,955
142,Champion,Echo Bolt,Sunken,3,2,9,1,517
143,Evincer,Accelerator,Sunken,3,1,7,1,458
144,Griefer,Hedge Seed,Sunken,3,1,21,1,597
145,Stargazer,Flame Trap,Sunken,3,2,34,1,811
146,Evincer,Accelerator,Sunken,3,0,0,1,246
147,Evincer,Accelerator,Sunken,3,0,38,1,1569
148,Alchemist,Hedge Seed,Sunken,3,1,18,1,2063
149,Griefer,Hedge Seed,Sunken,3,0,6,1,524
150,Vampire,Nox Bomb,Sunken,3,3,72,0,0
151,Evincer,Accelerator,Sunken,3,1,2,1,482
152,Griefer,Hedge Seed,Sunken,3,0,4,0,0
153,Alchemist,Hedge Seed,Sunken,3,0,0,0,0
154,Evincer,Accelerator,Sunken,3,0,0,0,0
155,Champion,Echo Bolt,Scald,4,2,10,1,786
156,Evincer,Accelerator,Scald,4,0,8,1,614
157,Alchemist,Flame Trap,Scald,4,0,4,1,2052
158,Cloudbreaker,Smoke Screen,Scald,4,0,2,1,312
159,Cloudbreaker,Smoke Screen,Scald,4,1,21,1,1062
160,Evincer,Accelerator,Scald,4,1,1,1,323
161,Champion,Hedge Seed,Scald,4,3,48,1,2226
162,Evincer,Accelerator,Scald,4,0,22,1,1770
163,Cloudbreaker,Smoke Screen,Scald,4,0,0,1,284
164,Cloudbreaker,Smoke Screen,Scald,4,1,6,1,446
165,Alchemist,Flame Trap,Scald,4,1,19,1,2868
166,Cloudbreaker,Smoke Screen,Scald,4,2,24,1,755
167,Evincer,Accelerator,Scald,4,2,65,1,2162
168,Evincer,Flame Trap,Scald,4,1,12,1,1173
169,Cloudbreaker,Smoke Screen,Scald,4,0,6,1,561
170,Cloudbreaker,Smoke Screen,Scald,4,0,0,1,210
171,Cloudbreaker,Smoke Screen,Scald,4,0,21,1,614
172,Artillery,Bandage,Scald,4,2,26,1,1112
173,Cloudbreaker,Smoke Screen,Scald,4,2,19,1,666
174,Evincer,Accelerator,Scald,4,1,44,1,1355
175,Alchemist,Nox Bomb,Scald,4,0,6,1,706
176,Cloudbreaker,Spring Plume,Scald,4,0,6,1,264
177,Cloudbreaker,Smoke Screen,Scald,4,3,11,1,1292
178,Vampire,Vigor Flask,Scald,4,3,109,0,0
179,Alchemist,Nox Bomb,Scald,4,0,0,1,254
180,Alchemist,Nox Bomb,Scald,4,0,9,0,0
181,Evincer,Accelerator,Scald,4,0,27,1,879
182,Cloudbreaker,Smoke Screen,Scald,4,0,4,0,0
183,Evincer,Accelerator,Scald,4,0,0,0,0
184,Vampire,Echo Bolt,Fissure,5,0,19,1,1160
185,Alchemist,Nox Bomb,Fissure,5,0,6,1,541
186,Vampire,Vigor Flask,Fissure,5,3,43,1,2377
187,Battlesmith,Hedge Seed,Fissure,5,0,2,1,399
188,Spectre,Spring Plume,Fissure,5,1,99,1,5080
189,Battlesmith,Hedge Seed,Fissure,5,0,10,1,584
190,Skirmisher,Bandage,Fissure,5,2,46,1,2907
191,Battlesmith,Accelerator,Fissure,5,0,62,1,3062
192,Vampire,Vigor Flask,Fissure,5,4,81,1,2815
193,Vampire,Flame Trap,Fissure,5,0,0,1,274
194,Frost Knight,Spring Plume,Fissure,5,0,17,1,362
195,Dancer,Bandage,Fissure,5,1,48,1,1315
196,Stargazer,Spring Plume,Fissure,5,0,69,1,1696
197,Spectre,Spring Plume,Fissure,5,0,36,1,456
198,Vampire,Vigor Flask,Fissure,5,3,56,0,0
199,Titan,Echo Bolt,Fissure,5,0,16,0,0
200,Spectre,Spring Plume,Fissure,5,0,19,0,0
201,Stargazer,Spring Plume,Fissure,5,0,0,0,0
202,Spectre,Spring Plume,Golden,6,1,115,0,0
203,Champion,Risk-It Biscuit,Golden,6,0,18,1,1126
204,Stargazer,Hedge Seed,Golden,6,0,50,1,3121
205,Battlesmith,Vigor Flask,Golden,6,1,16,1,1689
206,Hexblade,Hedge Seed,Golden,6,1,15,1,1675
207,Battlesmith,Vigor Flask,Golden,6,1,10,1,625
208,Hexblade,Vigor Flask,Golden,6,3,28,1,1787
209,Battlesmith,Vigor Flask,Golden,6,0,14,1,268
210,Stargazer,Spring Plume,Golden,6,1,47,1,3072
211,Battlesmith,Vigor Flask,Golden,6,0,2,1,293
212,Battlesmith,Vigor Flask,Golden,6,0,53,1,2367
213,Stargazer,Lava Cake,Golden,6,2,51,0,0
214,Battlesmith,Vigor Flask,Golden,6,0,2,0,0
215,Stargazer,Spring Plume,Golden,6,0,0,0,0
216,Stargazer,Spring Plume,Grimspire,7,0,12,1,2482
217,Frost Knight,Bandage,Grimspire,7,6,101,1,4928
218,Titan,Hedge Seed,Grimspire,7,0,8,1,1032
219,Evincer,Echo Bolt,Grimspire,7,0,2,1,322
220,Evincer,Echo Bolt,Grimspire,7,0,10,1,743
221,Titan,Hedge Seed,Grimspire,7,0,8,1,640
222,Evincer,Echo Bolt,Grimspire,7,0,8,1,715
223,Titan,Hedge Seed,Grimspire,7,2,33,1,1724
224,Evincer,Echo Bolt,Grimspire,7,0,6,1,675
225,Stargazer,Spring Plume,Grimspire,7,2,28,1,2745
226,Evincer,Echo Bolt,Grimspire,7,1,26,1,781
227,Titan,Hedge Seed,Grimspire,7,1,9,1,887
228,Evincer,Echo Bolt,Grimspire,7,0,0,1,343
229,Evincer,Echo Bolt,Grimspire,7,0,82,0,0
230,Titan,Hedge Seed,Grimspire,7,1,55,1,3171
231,Skirmisher,Smoke Screen,Grimspire,7,1,17,1,514
232,Ranger,Spring Plume,Grimspire,7,0,8,0,0
233,Cloudbreaker,Echo Bolt,Grimspire,7,1,20,0,0
234,Titan,Hedge Seed,Grimspire,7,0,0,0,0
235,Ranger,Spring Plume,Grimspire,8,0,0,1,1671
236,Cloudbreaker,Lava Cake,Grimspire,8,6,77,1,5833
237,Evincer,Echo Bolt,Grimspire,8,2,97,0,0
238,Alchemist,Nox Bomb,Grimspire,8,0,6,1,501
239,Alchemist,Nox Bomb,Grimspire,8,0,0,1,256
240,Alchemist,Nox Bomb,Grimspire,8,0,18,1,2928
241,Ranger,Spring Plume,Grimspire,8,0,0,1,1231
242,Cloudbreaker,Spring Plume,Grimspire,8,0,2,1,1403
243,Alchemist,Nox Bomb,Grimspire,8,0,16,0,0
244,Cloudbreaker,Spring Plume,Grimspire,8,0,10,1,1111
245,Chronomancer,Spring Plume,Grimspire,8,0,0,0,0
